Subj	target	domain	age_c	age_c2	InputFile
s032	other	academic	1.8986301369863	3.60479639707262	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s032_t3_con_0003.nii
s032	other	social	1.8986301369863	3.60479639707262	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s032_t3_con_0004.nii
s033	self	academic	-3.44808743169399	11.8893069366061	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s033_t1_con_0001.nii
s033	self	social	-3.44808743169399	11.8893069366061	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s033_t1_con_0002.nii
s033	other	academic	-3.44808743169399	11.8893069366061	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s033_t1_con_0003.nii
s033	other	social	-3.44808743169399	11.8893069366061	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s033_t1_con_0004.nii
s033	self	academic	3.2164383561644	10.3454756990055	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s033_t3_con_0001.nii
s033	self	social	3.2164383561644	10.3454756990055	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s033_t3_con_0002.nii
s033	other	academic	3.2164383561644	10.3454756990055	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s033_t3_con_0003.nii
s033	other	social	3.2164383561644	10.3454756990055	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s033_t3_con_0004.nii
s034	self	academic	0.453551912568299	0.205709337394362	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s034_t2_con_0001.nii
s034	self	social	0.453551912568299	0.205709337394362	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s034_t2_con_0002.nii
s034	other	academic	0.453551912568299	0.205709337394362	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s034_t2_con_0003.nii
s034	other	social	0.453551912568299	0.205709337394362	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s034_t2_con_0004.nii
s035	self	academic	-3.2103825136612	10.3065558840216	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t1_con_0001.nii
s035	self	social	-3.2103825136612	10.3065558840216	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t1_con_0002.nii
s035	other	academic	-3.2103825136612	10.3065558840216	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t1_con_0003.nii
s035	other	social	-3.2103825136612	10.3065558840216	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t1_con_0004.nii
s035	self	academic	-0.2520547945205	0.0635316194407716	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t2_con_0001.nii
s035	self	social	-0.2520547945205	0.0635316194407716	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t2_con_0002.nii
s035	other	academic	-0.2520547945205	0.0635316194407716	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t2_con_0003.nii
s035	other	social	-0.2520547945205	0.0635316194407716	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t2_con_0004.nii
s035	self	academic	2.7945205479452	7.80934509288794	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t3_con_0001.nii
s035	self	social	2.7945205479452	7.80934509288794	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t3_con_0002.nii
s035	other	academic	2.7945205479452	7.80934509288794	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t3_con_0003.nii
s035	other	social	2.7945205479452	7.80934509288794	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s035_t3_con_0004.nii
s036	self	academic	-2.6065573770492	6.7941413598496	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s036_t1_con_0001.nii
s036	self	social	-2.6065573770492	6.7941413598496	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s036_t1_con_0002.nii
s036	other	academic	-2.6065573770492	6.7941413598496	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s036_t1_con_0003.nii
s036	other	social	-2.6065573770492	6.7941413598496	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s036_t1_con_0004.nii
s037	self	academic	-3.13934426229508	9.85548239720504	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s037_t1_con_0001.nii
s037	self	social	-3.13934426229508	9.85548239720504	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s037_t1_con_0002.nii
s037	other	academic	-3.13934426229508	9.85548239720504	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s037_t1_con_0003.nii
s037	other	social	-3.13934426229508	9.85548239720504	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s037_t1_con_0004.nii
s038	self	academic	-2.4453551912568	5.97976201140658	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t1_con_0001.nii
s038	self	social	-2.4453551912568	5.97976201140658	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t1_con_0002.nii
s038	other	academic	-2.4453551912568	5.97976201140658	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t1_con_0003.nii
s038	other	social	-2.4453551912568	5.97976201140658	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t1_con_0004.nii
s038	self	academic	0.2657534246575	0.0706248827171897	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t2_con_0001.nii
s038	self	social	0.2657534246575	0.0706248827171897	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t2_con_0002.nii
s038	other	academic	0.2657534246575	0.0706248827171897	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t2_con_0003.nii
s038	other	social	0.2657534246575	0.0706248827171897	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t2_con_0004.nii
s038	self	academic	4.2493150684931	18.0566785513225	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t3_con_0001.nii
s038	self	social	4.2493150684931	18.0566785513225	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t3_con_0002.nii
s038	other	academic	4.2493150684931	18.0566785513225	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t3_con_0003.nii
s038	other	social	4.2493150684931	18.0566785513225	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s038_t3_con_0004.nii
s039	self	academic	-2.5054644808743	6.27735226492273	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s039_t1_con_0001.nii
s039	self	social	-2.5054644808743	6.27735226492273	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s039_t1_con_0002.nii
s039	other	academic	-2.5054644808743	6.27735226492273	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s039_t1_con_0003.nii
s039	other	social	-2.5054644808743	6.27735226492273	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s039_t1_con_0004.nii
s040	self	academic	-3.16712328767123	10.0306699193094	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t1_con_0001.nii
s040	self	social	-3.16712328767123	10.0306699193094	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t1_con_0002.nii
s040	other	academic	-3.16712328767123	10.0306699193094	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t1_con_0003.nii
s040	other	social	-3.16712328767123	10.0306699193094	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t1_con_0004.nii
s040	self	academic	-0.3671232876712	0.134779508350511	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t2_con_0001.nii
s040	self	social	-0.3671232876712	0.134779508350511	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t2_con_0002.nii
s040	other	academic	-0.3671232876712	0.134779508350511	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t2_con_0003.nii
s040	other	social	-0.3671232876712	0.134779508350511	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t2_con_0004.nii
s040	self	academic	2.7972602739726	7.82466504034527	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t3_con_0001.nii
s040	self	social	2.7972602739726	7.82466504034527	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t3_con_0002.nii
s040	other	academic	2.7972602739726	7.82466504034527	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t3_con_0003.nii
s040	other	social	2.7972602739726	7.82466504034527	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s040_t3_con_0004.nii
s041	self	academic	0.4398907103825	0.19350383708082	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s041_t2_con_0001.nii
s041	self	social	0.4398907103825	0.19350383708082	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s041_t2_con_0002.nii
s041	other	academic	0.4398907103825	0.19350383708082	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s041_t2_con_0003.nii
s041	other	social	0.4398907103825	0.19350383708082	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s041_t2_con_0004.nii
s041	self	academic	3.6876712328767	13.5989191217864	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s041_t3_con_0001.nii
s041	self	social	3.6876712328767	13.5989191217864	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s041_t3_con_0002.nii
s041	other	academic	3.6876712328767	13.5989191217864	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s041_t3_con_0003.nii
s041	other	social	3.6876712328767	13.5989191217864	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s041_t3_con_0004.nii
s042	self	academic	-2.7287671232877	7.44617001313583	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t1_con_0001.nii
s042	self	social	-2.7287671232877	7.44617001313583	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t1_con_0002.nii
s042	other	academic	-2.7287671232877	7.44617001313583	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t1_con_0003.nii
s042	other	social	-2.7287671232877	7.44617001313583	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t1_con_0004.nii
s042	self	academic	0.0136986301370001	0.000187652467630328	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t2_con_0001.nii
s042	self	social	0.0136986301370001	0.000187652467630328	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t2_con_0002.nii
s042	other	academic	0.0136986301370001	0.000187652467630328	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t2_con_0003.nii
s042	other	social	0.0136986301370001	0.000187652467630328	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t2_con_0004.nii
s042	self	academic	3.4493150684931	11.8977744417336	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t3_con_0001.nii
s042	self	social	3.4493150684931	11.8977744417336	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t3_con_0002.nii
s042	other	academic	3.4493150684931	11.8977744417336	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t3_con_0003.nii
s042	other	social	3.4493150684931	11.8977744417336	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s042_t3_con_0004.nii
s045	self	academic	-3.22950819672131	10.4297231926901	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t1_con_0001.nii
s045	self	social	-3.22950819672131	10.4297231926901	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t1_con_0002.nii
s045	other	academic	-3.22950819672131	10.4297231926901	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t1_con_0003.nii
s045	other	social	-3.22950819672131	10.4297231926901	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t1_con_0004.nii
s045	self	academic	-0.1945280335354	0.0378411558311498	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t2_con_0001.nii
s045	self	social	-0.1945280335354	0.0378411558311498	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t2_con_0002.nii
s045	other	academic	-0.1945280335354	0.0378411558311498	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t2_con_0003.nii
s045	other	social	-0.1945280335354	0.0378411558311498	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t2_con_0004.nii
s045	self	academic	3.0438356164384	9.26493525989894	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t3_con_0001.nii
s045	self	social	3.0438356164384	9.26493525989894	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t3_con_0002.nii
s045	other	academic	3.0438356164384	9.26493525989894	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t3_con_0003.nii
s045	other	social	3.0438356164384	9.26493525989894	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s045_t3_con_0004.nii
s046	self	academic	-3.04931506849315	9.29832238693939	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s046_t1_con_0001.nii
s046	self	social	-3.04931506849315	9.29832238693939	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s046_t1_con_0002.nii
s046	other	academic	-3.04931506849315	9.29832238693939	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s046_t1_con_0003.nii
s046	other	social	-3.04931506849315	9.29832238693939	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s046_t1_con_0004.nii
s046	self	academic	3.1342465753425	9.8235015950462	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s046_t3_con_0001.nii
s046	self	social	3.1342465753425	9.8235015950462	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s046_t3_con_0002.nii
s046	other	academic	3.1342465753425	9.8235015950462	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s046_t3_con_0003.nii
s046	other	social	3.1342465753425	9.8235015950462	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s046_t3_con_0004.nii
s049	self	academic	-2.8986301369863	8.40205667104522	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s049_t1_con_0001.nii
s049	self	social	-2.8986301369863	8.40205667104522	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s049_t1_con_0002.nii
s049	other	academic	-2.8986301369863	8.40205667104522	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s049_t1_con_0003.nii
s049	other	social	-2.8986301369863	8.40205667104522	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s049_t1_con_0004.nii
s051	self	academic	-0.2493150684931	0.0621580033777193	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s051_t2_con_0001.nii
s051	self	social	-0.2493150684931	0.0621580033777193	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s051_t2_con_0002.nii
s051	other	academic	-0.2493150684931	0.0621580033777193	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s051_t2_con_0003.nii
s051	other	social	-0.2493150684931	0.0621580033777193	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s051_t2_con_0004.nii
s054	self	academic	0.2459016393443	0.0604676162322142	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s054_t2_con_0001.nii
s054	self	social	0.2459016393443	0.0604676162322142	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s054_t2_con_0002.nii
s054	other	academic	0.2459016393443	0.0604676162322142	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s054_t2_con_0003.nii
s054	other	social	0.2459016393443	0.0604676162322142	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s054_t2_con_0004.nii
s055	self	academic	0.3852459016393	0.148414404729877	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s055_t2_con_0001.nii
s055	self	social	0.3852459016393	0.148414404729877	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s055_t2_con_0002.nii
s055	other	academic	0.3852459016393	0.148414404729877	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s055_t2_con_0003.nii
s055	other	social	0.3852459016393	0.148414404729877	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s055_t2_con_0004.nii
s055	self	academic	3.7691668538064	14.2066187718328	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s055_t3_con_0001.nii
s055	self	social	3.7691668538064	14.2066187718328	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s055_t3_con_0002.nii
s055	other	academic	3.7691668538064	14.2066187718328	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s055_t3_con_0003.nii
s055	other	social	3.7691668538064	14.2066187718328	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s055_t3_con_0004.nii
s056	self	academic	-2.9561643835616	8.73890786263813	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s056_t1_con_0001.nii
s056	self	social	-2.9561643835616	8.73890786263813	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s056_t1_con_0002.nii
s056	other	academic	-2.9561643835616	8.73890786263813	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s056_t1_con_0003.nii
s056	other	social	-2.9561643835616	8.73890786263813	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s056_t1_con_0004.nii
s057	self	academic	3.8924694962198	15.1513187790016	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s057_t3_con_0001.nii
s057	self	social	3.8924694962198	15.1513187790016	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s057_t3_con_0002.nii
s057	other	academic	3.8924694962198	15.1513187790016	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s057_t3_con_0003.nii
s057	other	social	3.8924694962198	15.1513187790016	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s057_t3_con_0004.nii
s058	self	academic	-2.5041095890411	6.27056483392759	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t1_con_0001.nii
s058	self	social	-2.5041095890411	6.27056483392759	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t1_con_0002.nii
s058	other	academic	-2.5041095890411	6.27056483392759	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t1_con_0003.nii
s058	other	social	-2.5041095890411	6.27056483392759	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t1_con_0004.nii
s058	self	academic	0.0191780821918002	0.000367798836555443	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t2_con_0001.nii
s058	self	social	0.0191780821918002	0.000367798836555443	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t2_con_0002.nii
s058	other	academic	0.0191780821918002	0.000367798836555443	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t2_con_0003.nii
s058	other	social	0.0191780821918002	0.000367798836555443	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t2_con_0004.nii
s058	self	academic	4.1506849315068	17.2281854006376	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t3_con_0001.nii
s058	self	social	4.1506849315068	17.2281854006376	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t3_con_0002.nii
s058	other	academic	4.1506849315068	17.2281854006376	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t3_con_0003.nii
s058	other	social	4.1506849315068	17.2281854006376	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s058_t3_con_0004.nii
s059	self	academic	0.374316939890701	0.140113171489138	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s059_t2_con_0001.nii
s059	self	social	0.374316939890701	0.140113171489138	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s059_t2_con_0002.nii
s059	other	academic	0.374316939890701	0.140113171489138	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s059_t2_con_0003.nii
s059	other	social	0.374316939890701	0.140113171489138	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s059_t2_con_0004.nii
s059	self	academic	3.3643835616438	11.319076749859	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s059_t3_con_0001.nii
s059	self	social	3.3643835616438	11.319076749859	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s059_t3_con_0002.nii
s059	other	academic	3.3643835616438	11.319076749859	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s059_t3_con_0003.nii
s059	other	social	3.3643835616438	11.319076749859	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s059_t3_con_0004.nii
s060	self	academic	-3.19178082191781	10.1874648151623	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s060_t1_con_0001.nii
s060	self	social	-3.19178082191781	10.1874648151623	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s060_t1_con_0002.nii
s060	other	academic	-3.19178082191781	10.1874648151623	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s060_t1_con_0003.nii
s060	other	social	-3.19178082191781	10.1874648151623	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s060_t1_con_0004.nii
s060	self	academic	-0.0480350325623	0.00230736435326122	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s060_t2_con_0001.nii
s060	self	social	-0.0480350325623	0.00230736435326122	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s060_t2_con_0002.nii
s060	other	academic	-0.0480350325623	0.00230736435326122	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s060_t2_con_0003.nii
s060	other	social	-0.0480350325623	0.00230736435326122	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s060_t2_con_0004.nii
s062	self	academic	-2.4986301369863	6.24315256145618	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s062_t1_con_0001.nii
s062	self	social	-2.4986301369863	6.24315256145618	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s062_t1_con_0002.nii
s062	other	academic	-2.4986301369863	6.24315256145618	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s062_t1_con_0003.nii
s062	other	social	-2.4986301369863	6.24315256145618	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s062_t1_con_0004.nii
s064	self	academic	-3.18904109589041	10.1699831112779	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t1_con_0001.nii
s064	self	social	-3.18904109589041	10.1699831112779	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t1_con_0002.nii
s064	other	academic	-3.18904109589041	10.1699831112779	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t1_con_0003.nii
s064	other	social	-3.18904109589041	10.1699831112779	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t1_con_0004.nii
s064	self	academic	0.323287671232899	0.104514918371191	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t2_con_0001.nii
s064	self	social	0.323287671232899	0.104514918371191	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t2_con_0002.nii
s064	other	academic	0.323287671232899	0.104514918371191	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t2_con_0003.nii
s064	other	social	0.323287671232899	0.104514918371191	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t2_con_0004.nii
s064	self	academic	3.828744666517	14.6592857213824	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t3_con_0001.nii
s064	self	social	3.828744666517	14.6592857213824	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t3_con_0002.nii
s064	other	academic	3.828744666517	14.6592857213824	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t3_con_0003.nii
s064	other	social	3.828744666517	14.6592857213824	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s064_t3_con_0004.nii
s065	self	academic	-2.4465753424658	5.98573090636165	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t1_con_0001.nii
s065	self	social	-2.4465753424658	5.98573090636165	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t1_con_0002.nii
s065	other	academic	-2.4465753424658	5.98573090636165	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t1_con_0003.nii
s065	other	social	-2.4465753424658	5.98573090636165	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t1_con_0004.nii
s065	self	academic	-0.216438356164399	0.0468455620191474	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t2_con_0001.nii
s065	self	social	-0.216438356164399	0.0468455620191474	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t2_con_0002.nii
s065	other	academic	-0.216438356164399	0.0468455620191474	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t2_con_0003.nii
s065	other	social	-0.216438356164399	0.0468455620191474	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t2_con_0004.nii
s065	self	academic	3.3287671232877	11.0806905610811	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t3_con_0001.nii
s065	self	social	3.3287671232877	11.0806905610811	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t3_con_0002.nii
s065	other	academic	3.3287671232877	11.0806905610811	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t3_con_0003.nii
s065	other	social	3.3287671232877	11.0806905610811	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s065_t3_con_0004.nii
s067	self	academic	-3.05753424657534	9.34851566898103	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s067_t1_con_0001.nii
s067	self	social	-3.05753424657534	9.34851566898103	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s067_t1_con_0002.nii
s067	other	academic	-3.05753424657534	9.34851566898103	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s067_t1_con_0003.nii
s067	other	social	-3.05753424657534	9.34851566898103	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s067_t1_con_0004.nii
s068	self	academic	-3.22739726027397	10.4160930756239	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s068_t1_con_0001.nii
s068	self	social	-3.22739726027397	10.4160930756239	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s068_t1_con_0002.nii
s068	other	academic	-3.22739726027397	10.4160930756239	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s068_t1_con_0003.nii
s068	other	social	-3.22739726027397	10.4160930756239	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s068_t1_con_0004.nii
s070	self	academic	3.2794520547945	10.7548057796959	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s070_t3_con_0001.nii
s070	self	social	3.2794520547945	10.7548057796959	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s070_t3_con_0002.nii
s070	other	academic	3.2794520547945	10.7548057796959	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s070_t3_con_0003.nii
s070	other	social	3.2794520547945	10.7548057796959	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s070_t3_con_0004.nii
s071	self	academic	-2.4602739726027	6.05294802026627	/projects/dsnlab/SFIC_Self3/analysis/rx/LME_FX/s071_t1_con_0001.nii
